Breath_num,Dy_comp,Label
1,74.0988417,Normal
2,74.13851351,Normal
3,73.56843629,Normal
4,73.20839695,Normal
5,73.83774131,Normal
6,74.02828185,Normal
7,74.18243243,Normal
8,73.82972973,Normal
9,73.40229008,Normal
10,73.81843629,Normal
11,73.59990347,Normal
12,74.02799228,Normal
13,73.97789575,Normal
14,74.32017375,Normal
15,73.69411197,Normal
16,73.16335878,Normal
17,73.47566794,Normal
18,73.71071429,Normal
19,73.39465649,Normal
20,74.1507722,Normal
21,73.05801527,Normal
22,74.20009653,Normal
23,73.56650579,Normal
24,73.10076336,Normal
25,73.96554054,Normal
26,73.86525097,Normal
27,73.65505725,Normal
28,73.76293436,Normal
29,73.39351145,Normal
30,73.61975191,Normal
31,72.85400763,Normal
32,73.46221374,Normal
33,72.84980916,Normal
34,73.45896947,Normal
35,47.71688931,Bronch
36,-58.97196532,Bronch
37,-18.80220588,Bronch
38,21.68490566,Bronch
39,38.82235142,Bronch
40,49.62475884,Bronch
41,43.56491569,Bronch
42,45.04296117,Bronch
43,48.74577236,Bronch
44,-19.91631016,Bronch
45,12.17387863,Bronch
46,14.1125,Bronch
47,29.30542279,Bronch
48,43.86977912,Bronch
49,23.49674115,Bronch
50,18.17248264,Bronch
51,36.02296748,Bronch
52,31.22416107,Bronch
53,50.15657895,Bronch
54,55.53540091,Bronch
55,45.82491961,Bronch
56,41.1403177,Bronch
57,47.20621019,Bronch
58,35.36137521,Bronch
59,58.53518006,Bronch
60,-192.0159091,Bronch
61,20.94050881,Bronch
62,-18.80203046,Bronch
63,47.94929134,Bronch
64,-213.1278409,Bronch
65,23.75512295,Bronch
66,16.85221675,Bronch
67,-35.58244444,Noise
68,0.092553191,Noise
69,0.436,Noise
70,-4922.4,Bronch
71,14.0441704,Bronch
72,32.12636505,Bronch
73,24.58943015,Bronch
74,31.48,Bronch
75,11.85780969,Bronch
76,31.79839357,Bronch
77,45.96706827,Bronch
78,31.35471888,Bronch
79,38.28576329,Bronch
80,46.66245847,Bronch
81,33.34684385,Bronch
82,42.35035714,Noise
83,59.60385935,Normal
84,59.95174672,Recruitment
85,56.67252941,Recruitment
86,53.5925785,Recruitment
87,50.98566351,Recruitment
88,38.67358885,InPause
89,49.88256275,Recruitment
90,50.28751651,Recruitment
91,43.95145763,InPause
92,63.33532962,Recruitment
93,74.71014885,Recruitment
94,85.13257426,Recruitment
95,89.52744875,Normal
96,85.8167426,Normal
97,84.72312073,Normal
98,83.51782511,Normal
99,82.8456278,Normal
100,82.23705752,Normal
101,81.43904867,Normal
102,81.85719027,Normal
103,78.93300654,Normal
104,81.65497788,Normal
105,80.84705882,Normal
106,80.39483871,Normal
107,81.73474576,Normal
108,82.08462366,Normal
109,81.68946237,Normal
110,82.82415254,Normal
111,83.90180085,Normal
112,84.66677419,Normal
113,85.36591928,Normal
114,86.01558296,Normal
115,85.98038117,Normal
116,85.44170404,Normal
117,84.93307175,Normal
118,85.6220852,Normal
119,85.2588565,Normal
120,85.50403587,Normal
121,85.50773543,Normal
122,84.50538117,Normal
123,85.25918142,Normal
124,84.93486547,Normal
125,85.54831839,Normal
126,84.02035398,Normal
127,84.57219731,Normal
128,85.17746637,Normal
129,84.63845291,Normal
130,83.96227876,Normal
131,85.1570615,Normal
132,72.67589686,Assessment
133,61.09320685,Assessment
134,62.46382353,Assessment
135,61.60420023,Assessment
136,60.95638665,Assessment
137,60.22205215,Assessment
138,59.70011249,Assessment
139,59.32575928,Assessment
140,58.78547672,Assessment
141,58.16513304,Assessment
142,58.03202186,Assessment
143,57.98045154,Assessment
