Breath_num,Dy_comp,Label
1,47.81550904,Normal
2,54.05126775,Normal
3,55.46867347,Normal
4,58.78590285,Normal
5,54.64302935,Normal
6,54.20806618,Normal
7,52.92072368,Normal
8,59.6467112,Normal
9,60.94116702,Normal
10,61.51729122,Normal
11,61.23469945,Normal
12,59.94203354,Normal
13,60.2313094,Normal
14,61.15494155,Normal
15,64.35643016,Normal
16,63.48885809,Normal
17,62.63551913,Normal
18,62.36064061,Normal
19,61.5926776,Normal
20,61.76504283,Normal
21,60.79331897,Normal
22,62.15342612,Normal
23,61.22616721,Normal
24,61.46837284,Normal
25,60.59914347,Normal
26,62.07553533,Normal
27,60.65522629,Normal
28,61.45903294,Normal
29,60.69019397,Normal
30,59.96661426,Normal
31,60.71156283,Normal
32,59.42730193,Normal
33,61.08792395,Normal
34,69.19655991,Normal
35,67.82194118,Normal
36,68.7088968,Normal
37,66.11064706,Normal
38,66.19865654,Normal
39,67.3580533,Normal
40,71.8710241,Normal
41,70.84623865,Normal
42,71.89493976,Normal
43,76.82941953,Normal
44,75.80923483,Normal
45,75.80614379,Normal
46,58.15405229,Bronch
47,68.3888102,Bronch
48,51.48696145,Bronch
49,50.32905882,Bronch
50,44.86785714,Bronch
51,53.86141907,Bronch
52,37.88370327,Bronch
53,68.82012048,Bronch
54,69.37425329,Bronch
55,73.28306148,Bronch
56,72.98002528,Bronch
57,72.74039191,Bronch
58,72.05363864,Bronch
59,72.35828105,Bronch
60,70.03631841,Bronch
61,62.25166223,Bronch
62,42.34559859,Bronch
63,46.29994687,Bronch
64,51.66245902,Bronch
65,48.76013072,Bronch
66,50.68494624,Bronch
67,43.37665603,Bronch
68,43.32827061,Bronch
69,62.45221675,Bronch
70,51.96389628,Bronch
71,48.53232514,Bronch
72,45.85238739,Bronch
73,51.85097636,Bronch
74,48.55098039,Bronch
75,51.1129017,Bronch
76,50.35524575,Bronch
77,49.2666055,Bronch
78,48.73705197,Bronch
79,48.40922018,Bronch
80,60.292,Bronch
81,64.94675978,Bronch
82,66.16501726,Bronch
83,67.75676471,Bronch
84,67.62864706,Bronch
85,67.53623529,Bronch
86,48.78805882,Bronch
87,52.67620424,Bronch
88,45.29059041,Bronch
89,31.70781759,Bronch
90,51.56308824,Bronch
91,54.1095679,Bronch
92,53.41854734,Bronch
93,46.53613177,Bronch
94,54.91218821,Bronch
95,48.02039106,Bronch
96,40.90520196,Bronch
97,28.02835294,Bronch
98,40.76903945,Bronch
99,49.24578623,Bronch
100,33.32895257,Bronch
101,23.81569507,Bronch
102,38.9414966,Bronch
103,2.928246014,Bronch
104,44.7931672,Bronch
105,23.37117347,Bronch
106,41.8218946,Bronch
107,80.40061475,Bronch
108,81.97825779,Bronch
109,12.39957143,Bronch
110,76.43212598,Bronch
111,60.51976584,Bronch
112,60.9792584,Bronch
113,53.9454902,Bronch
114,54.76419118,Bronch
115,40.12598106,Bronch
116,25.30914634,Bronch
117,44.51888298,Bronch
118,54.78862847,Bronch
119,48.7276506,Bronch
120,80.58149606,Bronch
121,85.52762346,Normal
122,87.22561162,Normal
123,81.13522596,Recruitment
124,75.06801587,Recruitment
125,74.02413674,Recruitment
126,62.43417386,Recruitment
127,82.23966102,Recruitment
128,77.51144414,Recruitment
129,76.22424033,Recruitment
130,87.08498613,Recruitment
131,96.55980392,Recruitment
132,111.0581284,Recruitment
133,119.9486948,Normal
134,115.7240964,Normal
135,112.4985323,Normal
136,115.8415058,Normal
137,113.9482387,Normal
138,113.1774257,Normal
139,109.1079256,Normal
140,111.217271,Normal
141,109.0570611,Normal
142,113.226742,Normal
143,113.4681018,Normal
144,112.5988417,Normal
145,110.1955598,Normal
146,112.0612595,Normal
147,112.1416023,Normal
148,109.4974903,Normal
149,107.8248588,Normal
150,113.7409605,Normal
151,111.7883205,Normal
152,109.1696911,Normal
153,107.8585687,Normal
154,111.9558659,Normal
155,111.1288168,Normal
156,110.8626908,Normal
157,109.347042,Normal
158,110.2471751,Normal
159,110.0193702,Normal
160,110.1143126,Normal
161,106.6698682,Normal
162,108.8743017,Normal
163,108.9948211,Normal
164,108.2824953,Normal
165,108.8698682,Normal
166,107.2840782,Normal
167,107.3953125,Normal
168,108.1266294,Normal
169,111.9506591,Normal
170,121.9582061,Question
171,136.2657336,Question
172,105.6877996,Question
173,107.3661017,Normal
174,109.5456685,Normal
175,107.674581,Normal
176,108.4352886,Normal
177,109.7408867,Question
178,107.2305155,Normal
179,109.1157336,Normal
180,110.1496234,Normal
181,111.1820611,Normal
182,107.7690875,Normal
183,108.3954802,Normal
184,110.1298493,Normal
185,109.6445386,Normal
186,106.4209559,Normal
187,106.4327273,Normal
188,108.8965993,Normal
189,107.1050551,Normal
190,106.2875233,Normal
191,106.3501862,Normal
192,108.3310056,Normal
193,109.9474237,Normal
194,105.7741055,Normal
195,109.3553309,Normal
196,109.246516,Normal
197,106.1432904,Normal
198,105.5319209,Normal
199,106.5700909,Normal
200,108.3366364,Normal
201,106.2233706,Normal
202,112.4875919,Normal
203,108.7248603,Normal
204,106.8174632,Normal
205,108.5752328,Normal
206,107.2147114,Normal
207,104.9968182,Normal
208,107.2239292,Normal
209,106.7391544,Normal
210,105.4042727,Normal
211,104.667739,Normal
212,103.1815978,Normal
213,102.5936057,Normal
214,102.5915631,Normal
215,103.7428187,Normal
216,102.9345471,Normal
217,102.4109236,Normal
218,101.4241563,Normal
219,83.26956776,Assessment
220,82.89702643,Assessment
221,80.24903017,Assessment
222,80.47656748,Assessment
223,80.71052072,Assessment
224,81.20471092,Assessment
225,87.08907104,Assessment
226,86.33865922,Assessment
227,86.6977095,Assessment
228,87.96050279,Assessment
229,88.29409449,Assessment
230,88.34307263,Assessment
231,88.96441341,Assessment
232,88.4424581,Assessment
233,88.74739468,Assessment
234,89.27849162,Assessment
235,89.39798883,Assessment
236,89.33713969,Assessment
237,89.57357542,Assessment
238,89.11291574,Assessment
239,89.6636918,Assessment
240,89.70469274,Assessment
241,86.41773836,InPause
242,89.74289648,Assessment
243,89.30038803,Assessment
244,89.51723947,Assessment
245,89.104102,Assessment
246,89.21585366,Assessment
247,89.79772727,Assessment
248,88.90127494,Assessment
249,88.73562775,Assessment
250,89.56956763,Assessment
251,88.83403548,Assessment
252,88.94355727,Assessment
253,88.29661202,Assessment
254,88.38816079,Assessment
255,88.5304918,Assessment
256,88.72433921,Assessment
257,88.68942731,Assessment
258,88.56,Assessment
259,88.03803279,Assessment
260,88.07409836,Assessment
261,88.44874317,Assessment
262,87.90180328,Assessment
263,87.96278689,Assessment
264,88.15070575,Assessment
265,87.85491803,Assessment
266,88.14612022,Assessment
267,88.1773224,Assessment
268,87.08230185,Assessment
269,87.89576547,Assessment
270,88.04169381,Assessment
271,87.47032787,Assessment
272,88.43306011,Assessment
273,87.93661202,Assessment
274,87.22421281,Assessment
275,87.93224756,Assessment
276,87.86120219,Assessment
277,87.99912568,Assessment
278,87.89337676,Assessment
279,87.21145494,Assessment
280,87.54972856,Assessment
281,87.92757872,Assessment
282,87.9404918,Assessment
283,87.64022801,Assessment
284,87.56948969,Assessment
285,87.27138979,Assessment
286,87.74348534,Assessment
287,87.46443966,Assessment
288,87.26378936,Assessment
289,87.33367457,Assessment
290,86.90070043,Assessment
291,87.5815418,Assessment
292,87.92519001,Assessment
293,87.36764387,Assessment
294,87.42171553,Assessment
295,87.35393319,Assessment
296,86.89655172,Assessment
297,86.85086862,Assessment
298,86.71664882,Assessment
299,86.53820043,Assessment
300,86.83577586,Assessment
301,86.5735546,Assessment
302,86.39423491,Assessment
303,86.38704497,Assessment
304,86.575,Assessment
305,86.27805139,Assessment
306,86.57066381,Assessment
307,86.57936422,Assessment
308,86.75393319,Assessment
309,86.74587794,Assessment
310,86.61971983,Assessment
311,86.48744612,Assessment
312,86.77119914,Assessment
313,85.59709052,Assessment
314,84.97662062,Assessment
315,111.5119048,Noise
316,108.3516364,Normal
317,106.7471275,Normal
318,107.0504545,Normal
319,105.6477558,Normal
320,106.2696364,Normal
321,104.6924596,Normal
322,108.2469274,Normal
323,104.941636,Normal
324,101.6787253,Normal
325,105.8364121,Normal
326,106.4899091,Normal
327,101.1510657,Normal
328,102.0210526,Normal
329,99.40633681,Normal
330,100.4026042,Normal
331,101.262807,Normal
332,100.212934,Normal
333,100.8855035,Normal
334,100.062066,Normal
335,100.3625868,Normal
336,99.69305556,Normal
337,98.99588336,Normal
338,98.46852487,Normal
339,99.14439728,Normal
340,103.9467684,Normal
341,104.2349192,Normal
342,103.4360862,Normal
343,106.61875,Normal
344,104.4305455,Normal
345,102.0253108,Normal
346,101.9901421,Normal
347,102.6047957,Normal
348,101.4015098,Normal
349,102.3420959,Normal
350,101.637389,Normal
351,101.1316667,Normal
352,100.6082456,Normal
353,101.4848246,Normal
354,99.35503472,Normal
355,100.4861979,Normal
356,99.88697917,Normal
357,98.55883362,Normal
358,98.93029514,Normal
359,98.64408233,Normal
360,99.31848958,Normal
361,99.1126072,Normal
362,99.25807292,Normal
363,99.72265625,Normal
364,99.64105903,Normal
365,99.23767361,Normal
366,100.0278646,Normal
367,101.2574653,Normal
368,101.5326821,Normal
369,100.937807,Normal
370,103.3410233,Normal
371,103.1334829,Normal
372,100.8742451,Normal
373,104.3359091,Normal
374,101.1956483,Normal
375,103.6117273,Normal
376,102.8389587,Normal
377,102.8536804,Normal
378,102.2070018,Normal
379,102.0198934,Normal
380,102.1239787,Normal
381,103.2079041,Normal
382,101.8589474,Normal
383,103.5809059,Normal
384,101.4873684,Normal
385,103.223357,Normal
386,103.0419183,Normal
387,101.3440351,Normal
388,102.6453819,Normal
389,102.8450266,Normal
390,101.0971053,Normal
391,101.6484211,Normal
392,101.645614,Normal
393,101.7361404,Normal
394,101.2899123,Normal
395,101.3773684,Normal
396,101.3099123,Normal
397,100.8227193,Normal
398,101.2472807,Normal
399,101.4657895,Normal
400,100.722193,Normal
401,101.5028947,Normal
402,101.2937719,Normal
403,102.948579,Normal
404,102.7814387,Normal
405,102.8867673,Normal
406,103.1256732,Normal
407,103.9025135,Normal
408,102.037833,Normal
409,102.0900533,Normal
410,102.7450266,Normal
411,102.6209591,Normal
412,102.9010772,Normal
413,103.6114901,Normal
414,103.5736086,Normal
415,102.8885435,Normal
416,102.8060144,Normal
417,103.4791741,Normal
418,103.4157092,Normal
419,102.3757549,Normal
420,102.6110124,Normal
421,102.3036412,Normal
422,102.3867673,Normal
423,103.5948833,Normal
424,102.7374778,Normal
425,102.9035907,Normal
426,102.666341,Normal
427,101.8090586,Normal
428,103.9956912,Normal
429,100.154386,Normal
430,101.8062281,Normal
431,102.0461812,Normal
432,101.2521053,Normal
433,102.441119,Normal
434,101.0858772,Normal
435,100.9122807,Normal
436,101.1232456,Normal
437,100.6704386,Normal
438,101.2766667,Normal
439,100.9419298,Normal
440,101.2435965,Normal
441,100.5518421,Normal
442,100.556684,Normal
443,101.8666075,Normal
444,101.3803509,Normal
445,101.4572824,Normal
446,102.6517762,Normal
447,101.9703375,Normal
448,102.3403197,Normal
449,101.5119005,Normal
450,102.4503552,Normal
451,101.9374778,Normal
452,101.7854352,Normal
453,101.1323268,Normal
454,102.3082593,Normal
455,101.8230018,Normal
456,102.7003552,Normal
457,101.5701599,Normal
458,101.2000877,Normal
459,100.2564035,Normal
460,100.8292535,Normal
461,99.02482639,Normal
462,100.6567708,Normal
463,99.92048611,Normal
464,102.4160746,Normal
465,101.5633215,Normal
466,101.4946491,Normal
467,99.92991228,Normal
468,102.685,Normal
469,101.9190053,Normal
470,101.2273684,Normal
471,100.1159649,Normal
472,101.9089474,Normal
473,99.50815972,Normal
