Breath_num,Dy_comp,Label
1,53.88475533,Normal
2,53.79636136,Normal
3,53.55395232,Normal
4,53.35696517,Normal
5,53.14023632,Normal
6,53.40192786,Normal
7,52.9863806,Normal
8,53.64240903,Normal
9,53.40858209,Normal
10,44.28196517,Bronch
11,49.25599343,Bronch
12,43.6837407,Bronch
13,34.98390011,Bronch
14,17.4425897,Bronch
15,6.714820593,Bronch
16,22.08290469,Bronch
17,1.548956885,Bronch
18,13.83202847,Bronch
19,-17.51886179,Bronch
20,53.10934641,Bronch
21,53.21976161,Bronch
22,53.46129235,Bronch
23,53.45803011,Bronch
24,53.51737767,Bronch
25,53.38308458,Bronch
26,53.16162935,Bronch
27,40.80331325,Bronch
28,43.5580819,Bronch
29,39.26556854,Bronch
30,40.28052326,Bronch
31,41.23492683,Bronch
32,42.0986261,Bronch
33,42.18614634,Bronch
34,41.96525845,Bronch
35,0.8472879,Bronch
36,0.090240642,Bronch
37,5.117691343,Bronch
38,-6.229136029,Bronch
39,40.12230077,Bronch
40,34.53977987,Bronch
41,43.89241071,Bronch
42,50.88841099,Normal
43,50.64673784,Normal
44,51.5133452,Normal
45,51.13112306,Normal
46,51.06921708,Normal
47,51.22550415,Normal
48,51.29228944,Normal
49,50.65670588,Normal
50,50.86958824,Normal
51,50.31517647,Normal
52,50.58227593,Normal
53,57.50420387,Recruitment
54,51.12269784,InPause
55,58.16434307,InPause
56,82.18646179,Recruitment
57,72.67466777,Normal
58,71.32676519,Normal
59,70.66237942,Normal
60,68.39482484,Normal
61,67.94703588,Normal
62,67.63377535,Normal
63,66.87013889,Normal
64,65.4806354,Normal
65,65.35711044,Normal
66,65.21354009,Normal
67,65.57211394,Normal
68,64.59002999,Normal
69,64.52700297,Normal
70,64.57136499,Normal
71,64.21350148,Normal
72,64.02878338,Normal
73,63.19294032,Normal
74,63.31204906,Normal
75,62.68903319,Normal
76,60.83548159,Normal
77,62.85606061,Normal
78,60.82889518,Normal
79,61.20864023,Normal
80,61.22740793,Normal
81,60.35021038,Normal
82,60.4608484,Normal
83,60.97322946,Normal
84,61.18604816,Normal
85,61.4315568,Normal
86,60.57086231,Normal
87,61.07286115,Normal
88,60.97159888,Normal
89,63.3023088,Normal
90,62.97401747,Normal
91,62.71259098,Normal
92,63.07969432,Normal
93,62.41695779,Normal
94,62.51193595,Normal
95,62.45873362,Normal
96,61.86522367,Normal
97,62.15137085,Normal
98,62.06428571,Normal
99,62.1,Normal
100,61.95620491,Normal
101,62.05036075,Normal
102,62.02849928,Normal
103,61.87077922,Normal
104,61.16921429,Normal
105,61.21378571,Normal
106,61.14464286,Normal
107,60.80021246,Normal
108,60.94745042,Normal
109,61.02266289,Normal
110,61.16933428,Normal
111,61.00906516,Normal
112,60.51984572,Normal
113,60.84624646,Normal
114,59.84074334,Normal
115,60.34130435,Normal
116,60.73359046,Normal
117,60.52868163,Normal
118,60.39824684,Normal
119,60.37321178,Normal
120,60.29937413,Normal
121,59.87705146,Normal
122,60.00187761,Normal
123,60.65511921,Normal
124,60.33758766,Normal
125,60.55575035,Normal
126,60.21199158,Normal
127,59.8232267,Normal
128,59.61856745,Normal
129,59.80403338,Normal
130,60.06210014,Normal
131,60.18828892,Normal
132,60.35638149,Normal
133,60.37762973,Normal
134,60.08057504,Normal
135,60.47230014,Normal
136,60.27075736,Normal
137,60.41640954,Normal
138,59.89165508,Normal
139,59.88727399,Normal
140,60.07649513,Normal
141,59.63233658,Normal
142,59.9713491,Normal
143,59.68122392,Normal
144,59.04838077,Noise
145,64.92734488,Normal
146,62.21356421,Normal
147,61.89134199,Normal
148,62.25743146,Normal
149,61.83672439,Normal
150,62.01464286,Normal
151,62.10974026,Normal
152,61.82445887,Normal
153,61.63714286,Normal
154,61.21585714,Normal
155,61.90692857,Normal
156,61.77242857,Normal
157,61.55321429,Normal
158,61.669,Normal
159,61.21735714,Normal
160,60.91196884,Normal
161,61.21278571,Normal
162,61.13228571,Normal
163,61.39921429,Normal
164,60.79022663,Normal
165,60.88626062,Normal
166,61.36642857,Normal
167,61.10807143,Normal
168,61.06421429,Normal
169,61.62821068,Normal
170,60.84617564,Normal
171,60.53477337,Normal
172,60.4259915,Normal
173,60.87443343,Normal
174,60.86310198,Normal
175,60.77365439,Normal
176,61.03399433,Normal
177,61.11,Normal
178,60.99369688,Normal
179,60.62924929,Normal
180,60.7888102,Normal
181,60.00659187,Normal
182,59.29649369,Normal
183,59.83434844,Normal
184,57.98081452,Normal
185,61.24263984,Normal
186,57.58287805,Normal
187,49.56770732,Assessment
188,53.02144144,Assessment
189,53.22284946,Assessment
190,53.42777778,Assessment
191,53.38922529,Assessment
192,53.10298308,Assessment
193,53.40797166,Assessment
194,53.13179805,Assessment
195,52.99335387,Assessment
196,53.1365757,Assessment
197,52.85380577,Assessment
198,52.51662315,Assessment
199,52.4794604,Assessment
200,52.67158399,Assessment
201,52.07361592,Assessment
202,52.30488754,Assessment
203,52.89604003,Assessment
204,52.67658834,Assessment
205,52.61109661,Assessment
206,51.72937337,Assessment
207,52.89554498,Assessment
208,52.54006999,Assessment
209,52.73476936,Assessment
210,52.17487024,Assessment
211,52.40108131,Assessment
212,52.00025952,Assessment
213,52.00524957,Assessment
214,52.01871773,Assessment
215,52.19537197,Assessment
216,52.07586059,Assessment
217,51.79845095,Assessment
218,52.27607573,Assessment
219,52.12048193,Assessment
220,51.94479346,Assessment
221,52.0605852,Assessment
222,49.83524096,InPause
223,52.94392643,Assessment
224,50.87231834,InPause
225,53.92917023,Assessment
226,53.18578303,Assessment
227,53.27992126,Assessment
228,53.57482394,Assessment
229,52.95708661,Assessment
230,53.03276465,Assessment
231,52.9591819,Assessment
232,52.95591819,Assessment
233,53.3480315,Assessment
234,52.92493438,Assessment
235,52.70565709,Assessment
236,53.20726719,Assessment
237,52.34634465,Assessment
238,53.18424717,Assessment
239,53.27471566,Assessment
240,52.71888599,Assessment
241,52.61231506,Assessment
242,53.41071741,Assessment
243,52.60365535,Assessment
244,53.02310739,Assessment
245,52.93398607,Assessment
246,52.72793734,Assessment
247,52.52885117,Assessment
248,52.74538729,Assessment
249,53.02384077,Assessment
250,53.00809274,Assessment
251,53.02235346,Assessment
252,52.80419948,Assessment
253,53.07493438,Assessment
254,52.55673666,Assessment
255,53.00391645,Assessment
256,53.60730634,Assessment
257,52.89938758,Assessment
258,52.93429571,Assessment
259,53.31945423,Assessment
260,53.81875,Assessment
261,53.36417254,Assessment
262,53.6684419,Assessment
263,53.20347711,Assessment
264,53.4346831,Assessment
265,53.2181338,Assessment
266,53.94977857,Assessment
267,53.34564261,Assessment
268,53.16333627,Assessment
269,53.74559859,Assessment
270,54.1904783,Assessment
271,53.46756162,Assessment
272,53.67050487,Assessment
273,53.67542073,Assessment
274,53.33135518,Assessment
275,53.35708592,Assessment
276,53.64973592,Assessment
277,54.15765806,Assessment
278,53.47156776,Assessment
279,53.78711249,Assessment
280,53.65628875,Assessment
281,53.5744907,Assessment
282,53.53830824,Assessment
283,53.94778565,Assessment
284,53.54634907,Assessment
285,53.66878896,Assessment
286,54.17030276,Assessment
287,53.99118433,Assessment
288,54.09416741,Assessment
289,53.96268923,Assessment
290,53.50465013,Assessment
291,53.73535174,Assessment
292,53.47382012,Assessment
293,53.83495102,Assessment
294,53.72466607,Assessment
295,53.69701692,Assessment
296,54.3,Assessment
297,57.28747706,Assessment
298,59.35326087,Assessment
299,53.29684154,Assessment
300,69.68997114,Noise
301,68.42410979,Noise
302,62.31718093,Normal
303,58.4384273,Normal
304,65.65852941,Normal
305,59.37308846,Normal
306,55.55035714,Normal
307,55.78236544,Normal
308,55.68667602,Normal
309,56.22187938,Normal
310,56.69481066,Normal
311,57.12503506,Normal
312,57.00646732,Normal
313,57.36126565,Normal
314,57.09401947,Normal
315,57.09077135,Normal
316,57.65563282,Normal
317,57.47555096,Normal
318,57.90292072,Normal
319,58.25201669,Normal
320,58.04263085,Normal
321,57.99490358,Normal
322,57.79692623,Normal
323,58.15358127,Normal
324,58.00144628,Normal
325,58.42327824,Normal
326,58.39214186,Normal
327,58.75208623,Normal
328,59.05236439,Normal
329,58.65521558,Normal
330,59.43511822,Normal
331,59.45511921,Normal
332,59.89025245,Normal
333,59.75743338,Normal
334,60.29426346,Normal
335,60.60056657,Normal
336,60.53109065,Normal
337,60.65481586,Normal
338,60.47294618,Normal
339,60.56485714,Normal
340,60.929,Normal
341,60.67721429,Normal
342,60.83207143,Normal
343,61.12757143,Normal
344,60.9695,Normal
345,61.22757143,Normal
346,60.81571429,Normal
347,60.87285714,Normal
348,61.7546176,Normal
349,61.57200577,Normal
350,61.83903319,Normal
