Breath_num,Dy_comp,Label
1,73.33742284,Normal
2,73.30856269,Normal
3,73.53487654,Normal
4,72.18290469,Normal
5,73.36521407,Normal
6,73.43016975,Normal
7,73.19036697,Normal
8,73.32614679,Normal
9,72.93608563,Normal
10,73.64250765,Normal
11,73.16406728,Normal
12,71.90254873,Normal
13,71.70149925,Normal
14,70.99777448,Normal
15,70.47047478,Normal
16,70.36921365,Normal
17,69.43275109,Normal
18,69.32656477,Normal
19,69.34534207,Normal
20,67.12057143,Normal
21,69.81977941,Normal
22,70.20838279,Normal
23,70.43875,Normal
24,69.23073529,Normal
25,70.48426471,Normal
26,70.90532234,Normal
27,70.92728636,Normal
28,71.08958021,Normal
29,70.7,Normal
30,71.07361319,Normal
31,70.99647676,Normal
32,71.24745127,Normal
33,71.15382309,Normal
34,71.05682159,Normal
35,71.07076462,Normal
36,70.17040059,Normal
37,70.62603858,Normal
38,70.12514837,Normal
39,69.85602941,Normal
40,69.57683824,Normal
41,69.47875,Normal
42,68.7874818,Normal
43,68.98209607,Normal
44,68.91317322,Normal
45,70.07602941,Normal
46,69.04512373,Normal
47,69.1349345,Normal
48,69.26659389,Normal
49,69.29606987,Normal
50,69.17215007,Normal
51,68.29292929,Normal
52,68.66892857,Normal
53,68.05930736,Normal
54,69.68631732,Normal
55,69.03944687,Normal
56,67.90627706,Normal
57,67.9455,Normal
58,68.75064286,Normal
59,67.07242857,Normal
60,67.35984419,Normal
61,67.90871105,Normal
62,67.88307365,Normal
63,67.73009915,Normal
64,66.89628331,Normal
65,66.83092567,Normal
66,66.55301543,Normal
67,67.15672805,Normal
68,64.92176634,Normal
69,66.44428375,Normal
70,65.70177596,Normal
71,66.04931129,Normal
72,66.17706612,Normal
73,66.59061196,Normal
74,66.26057024,Normal
75,66.01926287,Normal
76,65.87468707,Normal
77,67.39043909,Normal
78,66.8615,Normal
79,67.66072931,Normal
80,66.29464534,Normal
81,66.58755216,Normal
82,64.15730717,Normal
83,63.92744966,Normal
