Breath_num,Dy_comp,Label
1,41.74888691,Normal
2,50.44401623,Normal
3,55.02912996,Normal
4,48.21032609,Normal
5,60.05216121,Noise
6,54.32062424,Normal
7,52.74191257,Normal
8,52.85932112,Normal
9,53.35208779,Normal
10,53.47173448,Normal
11,53.05155246,Normal
12,53.22027455,Normal
13,53.80337259,Normal
14,53.82906852,Normal
15,54.4950431,Normal
16,41.66018319,Noise
17,55.74577465,Bronch
18,39.70276042,Bronch
19,46.15056526,Bronch
20,40.78306375,Bronch
21,46.36559809,Normal
22,41.73285544,Bronch
23,15.69320988,Bronch
24,12.6764432,Bronch
25,-18.58475751,Bronch
26,-48.97146341,Bronch
27,-629.3689655,Noise
28,36.97865497,Bronch
29,41.38755102,Bronch
30,48.6,Bronch
31,47.08532338,Bronch
32,34.03538544,Bronch
33,43.96676471,Bronch
34,26.24308145,Bronch
35,34.66149871,Bronch
36,36.2453405,Bronch
37,20.29228007,Bronch
38,33.4347486,Bronch
39,15.11668689,Bronch
40,25.18780207,Bronch
41,-2.198656716,Bronch
42,3.706862745,Bronch
43,46.50763889,Bronch
44,14.9626072,Noise
45,51.48041237,Bronch
46,31.51216578,Bronch
47,3.460911017,Bronch
48,0.715204678,Bronch
49,-22.91464891,Bronch
50,9.322033898,Bronch
51,31.14860936,Bronch
52,27.99489583,Bronch
53,47.47009494,Bronch
54,55.37862109,Normal
55,55.58031496,Normal
56,48.55943709,Recruitment
57,45.92628248,Recruitment
58,48.18706339,Recruitment
59,48.69088715,Recruitment
60,37.42352594,InPause
61,55.77810961,Recruitment
62,42.93807286,InPause
63,61.8818556,Recruitment
64,50.43260479,InPause
65,80.56695568,Recruitment
66,95.58778111,Recruitment
67,104.1419765,Normal
68,101.4651663,Normal
69,100.9278865,Normal
70,99.09584942,Normal
71,98.90299228,Normal
72,99.42326255,Normal
73,96.92089695,Normal
74,97.02316384,Normal
75,95.41592179,Normal
76,95.1527933,Normal
77,93.97169118,Normal
78,94.378125,Normal
79,93.54834559,Normal
80,93.30936364,Normal
81,92.83909091,Normal
82,92.69236984,Normal
83,91.12728905,Normal
84,91.43889876,Normal
85,90.65346359,Normal
86,90.27850877,Normal
87,89.12421875,Normal
88,88.81831597,Normal
89,89.87517544,Normal
90,89.57710526,Normal
91,89.98789474,Normal
92,89.14618056,Normal
93,88.47569444,Normal
94,88.92246998,Normal
95,88.20977702,Normal
96,88.90977702,Normal
97,89.32161458,Normal
98,87.98012153,Normal
99,92.47495712,Normal
100,82.89472441,Normal
101,77.16185647,Normal
102,91.47407718,Normal
103,78.93691377,Normal
104,76.41863057,Normal
105,89.89666667,Normal
106,74.53715596,Normal
107,81.29606987,Normal
108,83.5595614,Normal
109,79.48528939,Normal
110,79.50136656,Normal
111,86.76463023,Normal
112,70.8996788,Recruitment
113,56.56539808,InPause
114,86.44793555,Recruitment
115,80.0843832,Recruitment
116,55.56978673,InPause
117,69.22289759,Recruitment
118,73.46460377,Recruitment
119,80.3329591,Recruitment
120,69.63427332,Recruitment
121,84.99114016,Recruitment
122,65.62255871,Recruitment
123,38.77175874,InPause
124,64.38407554,InPause
125,66.19314516,Recruitment
126,88.25043796,Recruitment
127,64.88097855,Recruitment
128,55.85130608,InPause
129,70.3823303,InPause
130,71.05219411,Recruitment
131,80.78810149,InPause
132,87.33714777,Recruitment
133,54.91925166,InPause
134,77.45103591,Recruitment
135,89.13617021,Recruitment
136,94.34971645,Recruitment
137,95.26466459,Recruitment
138,142.1136062,Recruitment
139,101.9474215,Normal
140,109.7756726,Normal
141,108.6493548,Normal
142,109.0205021,Normal
143,106.9775258,Normal
144,105.61,Normal
145,104.6449485,Normal
146,103.2987805,Normal
147,104.2549485,Normal
148,103.6964431,Normal
149,102.7735944,Normal
150,101.537249,Normal
151,102.7431727,Normal
152,101.9224752,Normal
153,102.6555221,Normal
154,101.05,Normal
155,99.86545988,Normal
156,101.9544554,Normal
157,100.5187867,Normal
158,99.49452055,Normal
159,100.1927593,Normal
160,100.9136986,Normal
161,100.3709459,Normal
162,98.36555344,Normal
163,97.91889313,Normal
164,97.35830153,Normal
165,96.57585878,Normal
166,97.17538168,Normal
167,96.36774809,Normal
168,97.12270992,Normal
169,97.61479008,Normal
170,95.86412429,Normal
171,95.74774011,Normal
172,94.89320298,Normal
173,95.11843575,Normal
174,95.73100559,Normal
175,94.07527574,Normal
176,94.09310662,Normal
177,93.87196691,Normal
178,94.40349265,Normal
179,94.24108456,Normal
180,92.64809091,Normal
181,92.75736364,Normal
182,92.99854545,Normal
183,94.11461397,Normal
184,93.417,Normal
185,91.85978456,Normal
186,92.16705566,Normal
187,92.51211849,Normal
188,92.0943447,Normal
189,92.27639138,Normal
190,92.12495512,Normal
191,91.87755835,Normal
192,78.31309091,Assessment
193,73.2795302,Assessment
194,72.72094749,Assessment
195,70.12888027,Assessment
196,68.2138668,Assessment
197,69.87474645,Assessment
198,69.62296073,Assessment
199,70.11550856,Assessment
200,69.54609533,Assessment
201,69.95105105,Assessment
202,69.63524673,Assessment
203,69.83323323,Assessment
204,69.73116818,Assessment
205,70.01671702,Assessment
206,69.79144144,Assessment
207,69.54499499,Assessment
208,69.82417417,Assessment
209,70.08544814,Assessment
210,70.09436052,Assessment
211,65.88678679,InPause
212,68.49352997,Assessment
213,70.15196375,Assessment
214,70.31401401,Assessment
215,69.88439074,Assessment
216,71.13126888,Assessment
217,68.71926927,Assessment
218,68.94845924,Assessment
219,68.15064229,Assessment
220,68.30049702,Assessment
221,68.48370952,Assessment
222,68.00518775,Assessment
223,68.4017561,Assessment
224,68.52831028,Assessment
225,69.08305336,Assessment
226,68.44733202,Assessment
227,68.14287805,Assessment
228,68.95726202,Assessment
229,67.92757605,Assessment
230,68.85126829,Assessment
231,68.62831028,Assessment
232,68.78233562,Assessment
233,69.08068182,Assessment
234,67.7335122,Assessment
235,68.6560844,Assessment
236,68.12065751,Assessment
237,68.48912195,Assessment
238,68.62075099,Assessment
239,68.42317073,Assessment
240,68.22619512,Assessment
241,68.13321884,Assessment
242,69.00170732,Assessment
243,68.96724652,Assessment
244,68.89008832,Assessment
245,69.4999503,Assessment
246,69.11126482,Assessment
247,69.55695825,Assessment
248,69.35347913,Assessment
249,69.01020608,Assessment
250,68.44901186,Assessment
251,69.31992149,Assessment
252,69.32957256,Assessment
253,68.80799804,Assessment
254,69.12964427,Assessment
255,69.07312253,Assessment
256,69.33927866,Assessment
257,69.28737575,Assessment
258,69.97390656,Assessment
259,69.28707753,Assessment
260,69.65064612,Assessment
261,69.52097416,Assessment
262,70.01201201,Assessment
263,69.42579523,Assessment
264,69.16158052,Assessment
265,69.5680336,Assessment
266,69.15606362,Assessment
267,69.44632207,Assessment
268,69.72634195,Assessment
269,68.77193676,Assessment
270,69.22905138,Assessment
271,69.02910079,Assessment
272,70.18822068,Assessment
273,70.1020141,Assessment
274,69.54955268,Assessment
275,69.23245527,Assessment
276,68.75429842,Assessment
277,68.99386654,Assessment
278,68.80726285,Assessment
279,69.76371769,Assessment
280,69.45382704,Assessment
281,69.41630219,Assessment
282,69.54343936,Assessment
283,69.44855865,Assessment
284,69.83374751,Assessment
285,69.15472167,Assessment
286,69.86838966,Assessment
287,69.35610611,Assessment
288,69.11501976,Assessment
289,69.25187747,Assessment
290,68.87371542,Assessment
291,68.74352306,Assessment
292,68.77332016,Assessment
293,68.86540726,Assessment
294,68.69184783,Assessment
295,68.21487805,Assessment
296,68.49465162,Assessment
297,68.46054956,Assessment
