Breath_num,Dy_comp,Label
1,67.80765086,Noise
2,67.78550532,Normal
3,62.98264781,Normal
4,63.41003764,Normal
5,64.01005188,Normal
6,63.05057841,Normal
7,64.58080357,Normal
8,60.82462963,Normal
9,66.44962073,Normal
10,61.21758389,Normal
11,60.11799266,Normal
12,60.9371481,Normal
13,60.58574029,Normal
14,59.97437276,Normal
15,59.53935294,Normal
16,58.38511008,Normal
17,59.63977804,Normal
18,59.02511682,Normal
19,58.75057537,Normal
20,58.78261877,Normal
21,46.22258065,Noise
22,44.96504425,Bronch
23,10.59721095,Bronch
24,-31.63362944,Bronch
25,-7.712048193,Bronch
26,-36.04619718,Bronch
27,24.75,Bronch
28,-2.591886544,Bronch
29,20.07003058,Bronch
30,12.0909688,Bronch
31,-21.91516064,Bronch
32,17.50696565,Bronch
33,24.96985377,Bronch
34,-2.746100917,Bronch
35,-2.277223089,Bronch
36,47.29269283,Bronch
37,35.46423513,Bronch
38,13.50792768,Bronch
39,12.60132743,Bronch
40,13.01528662,Bronch
41,2.140891089,Bronch
42,-27.16694915,Bronch
43,18.36830882,Bronch
44,24.85089021,Bronch
45,-6.232533733,Bronch
46,7.442991632,Bronch
47,23.03024079,Bronch
48,11.53001319,Bronch
49,-38.09856322,Bronch
50,-11.21294212,Bronch
51,-40.29005168,Bronch
52,5.669015444,Noise
53,38.05649819,Bronch
54,85.04760213,Bronch
55,67.4908778,Recruitment
56,67.08444613,Recruitment
57,69.7549701,Recruitment
58,69.74223022,Recruitment
59,48.90565903,InPause
60,72.52939262,Recruitment
61,71.95097614,Recruitment
62,18.71014644,Noise
63,28.29487734,Noise
64,-3.824249423,Noise
65,-0.70311828,Noise
66,-1.003571429,Noise
67,68.62831715,Noise
68,75.88601779,Recruitment
69,49.79674069,InPause
70,53.34860704,InPause
71,94.47780702,Recruitment
72,96.17352941,Normal
73,92.81089325,Normal
74,90.85805085,Normal
75,89.78504184,Normal
76,87.91128049,Normal
77,87.06107724,Normal
78,86.81144578,Normal
79,86.85532129,Normal
80,85.89326733,Normal
81,86.54467871,Normal
82,85.13584158,Normal
83,84.94485149,Normal
84,84.47661448,Normal
85,81.14792994,Recruitment
86,66.08383948,Recruitment
87,67.89857836,Recruitment
88,45.91786402,InPause
89,34.64600239,InPause
90,66.74807541,Recruitment
91,80.62182741,Normal
92,78.49457364,Normal
93,74.48946701,Normal
94,75.91992386,Normal
95,74.622875,Normal
96,74.3012285,Normal
97,74.34047619,Normal
98,73.68098592,Normal
99,75.07959641,Normal
100,74.71426991,Normal
101,75.17268817,Normal
102,76.0483871,Normal
103,76.79798729,Normal
104,76.5833682,Normal
105,78.38206186,Normal
106,78.84949187,Normal
107,76.84538153,Normal
108,72.46412371,Normal
109,73.92,Normal
110,73.69989691,Normal
111,73.73465447,Normal
112,75.73160569,Normal
113,74.69663366,Normal
114,72.82228916,Normal
115,72.76104418,Normal
116,71.52801205,Normal
117,72.2380198,Normal
118,70.95178218,Normal
119,70.13992172,Normal
120,71.87792079,Normal
121,72.08950495,Normal
122,70.9888454,Normal
123,69.78146718,Normal
124,69.12585878,Normal
125,69.45122411,Normal
126,70.24990584,Normal
127,70.90753296,Normal
128,70.05459559,Normal
129,70.17527574,Normal
130,69.98090909,Normal
131,69.99694794,Normal
132,70.06364452,Normal
133,69.1048474,Normal
134,68.50933573,Normal
135,70.05753676,Normal
136,65.54650735,Normal
137,66.17818533,Normal
138,66.24083012,Normal
139,66.00896947,Normal
140,66.65320151,Normal
141,64.83520221,Normal
142,63.216,Normal
143,65.21118182,Normal
144,66.48417132,Normal
145,67.49952919,Normal
146,66.56365348,Normal
147,68.12430168,Normal
148,68.16741996,Normal
149,68.18277467,Normal
150,67.22327747,Normal
151,67.40763636,Normal
152,66.68823529,Normal
153,67.18079044,Normal
154,66.78370577,Normal
155,67.57610294,Normal
156,67.29733456,Normal
157,67.54448529,Normal
158,66.47590909,Normal
159,66.66618182,Normal
160,67.14025735,Normal
161,66.81112132,Normal
162,66.52950368,Normal
163,66.55718182,Normal
164,66.24427273,Normal
165,66.44136364,Normal
166,66.24590909,Normal
167,65.71786355,Normal
168,65.61669659,Normal
169,65.13152753,Normal
170,64.06651865,Normal
171,65.16492007,Normal
172,66.51998224,Normal
173,65.39385965,Normal
174,65.56184919,Normal
175,64.56412078,Normal
176,65.20727273,Normal
177,66.29527273,Normal
178,65.37504488,Normal
179,65.4505386,Normal
180,65.24742451,Normal
181,65.46198934,Normal
182,63.8768206,Normal
183,64.97619485,Normal
184,65.52345455,Normal
185,64.16157989,Normal
186,64.80618182,Normal
187,64.60992647,Normal
188,65.06167279,Normal
189,64.51136364,Normal
190,64.29338235,Normal
191,64.88005515,Normal
192,64.74632353,Normal
193,65.14007353,Normal
194,63.92272727,Normal
195,64.50818182,Normal
196,63.99072727,Normal
197,63.1521544,Normal
198,63.79718182,Normal
199,64.58754545,Normal
200,62.94120782,Normal
201,63.0222913,Normal
202,63.29631957,Normal
203,63.92037702,Normal
204,63.48738899,Normal
205,63.82566607,Normal
206,64.11678636,Normal
207,63.12655417,Normal
208,63.40923623,Normal
209,63.79802513,Normal
210,63.47463235,Normal
211,50.32468443,Assessment
212,55.4738394,Assessment
213,57.21376038,Assessment
214,57.06672336,Assessment
215,56.75067492,Assessment
216,54.70428709,Assessment
217,55.62228682,Assessment
218,56.25794574,Assessment
219,55.76941233,Assessment
220,56.68868015,Assessment
221,31.41380814,InPause
222,55.35553746,Assessment
223,56.44831633,Assessment
224,57.02507553,Assessment
225,56.5861332,Assessment
226,56.80093874,Assessment
227,56.96501976,Assessment
228,56.68778214,Assessment
229,56.05565854,Assessment
230,56.92034146,Assessment
231,56.96017787,Assessment
232,56.65750988,Assessment
233,56.80469368,Assessment
234,57.21590909,Assessment
235,56.57900198,Assessment
236,56.41956098,Assessment
237,56.53730237,Assessment
238,56.88369781,Assessment
239,56.09431818,Assessment
240,57.08071639,Assessment
241,56.06058648,Assessment
242,56.35127576,Assessment
243,56.77855731,Assessment
244,56.53621197,Assessment
245,55.88858537,Assessment
246,56.09003925,Assessment
247,55.72149166,Assessment
248,55.80317073,Assessment
249,55.7874031,Assessment
250,55.98895976,Assessment
251,56.04876482,Assessment
252,56.50311265,Assessment
253,56.43438735,Assessment
254,55.31541502,Assessment
255,55.94592738,Assessment
256,56.30795455,Assessment
257,55.4527668,Assessment
258,56.02401186,Assessment
259,56.17272727,Assessment
260,55.31982336,Assessment
261,56.04931707,Assessment
262,57.10422961,Assessment
263,56.13861829,Assessment
264,56.16373518,Assessment
265,56.23246047,Assessment
266,56.23792247,Assessment
267,57.07618328,Assessment
268,57.85927992,Assessment
269,57.20593306,Assessment
270,56.92784491,Assessment
271,57.19654655,Assessment
272,56.78902316,Assessment
273,56.79284284,Assessment
274,57.40941591,Assessment
275,56.73038038,Assessment
276,55.68290514,Assessment
277,56.41067194,Assessment
278,56.06487154,Assessment
279,56.09046443,Assessment
280,56.08582016,Assessment
281,55.32478049,Assessment
282,54.83717073,Assessment
283,55.89815891,Assessment
284,55.63243376,Assessment
285,55.4125,Assessment
286,55.08882927,Assessment
287,55.41687929,Assessment
288,55.07232581,Assessment
289,55.19249264,Assessment
290,55.51059863,Assessment
291,55.12677866,Assessment
292,55.79383698,Assessment
293,55.71452569,Assessment
294,56.19355488,Assessment
295,55.81106719,Assessment
296,56.53998999,Assessment
297,56.28031219,Assessment
298,56.07077077,Assessment
299,55.61371769,Assessment
300,55.94359359,Assessment
301,55.69209209,Assessment
302,55.77420949,Assessment
303,55.37949605,Assessment
304,54.76116601,Assessment
305,55.48650638,Assessment
306,55.70879722,Assessment
307,55.30445445,Assessment
308,55.98253253,Assessment
309,56.00521869,Assessment
310,55.76455186,Assessment
311,55.47949605,Assessment
312,54.63339921,Assessment
313,54.51467125,Assessment
314,55.12595122,Assessment
315,55.49110672,Assessment
316,54.83591897,Assessment
317,54.04312195,Assessment
318,55.37821394,Assessment
319,55.27549407,Assessment
320,55.06047431,Assessment
321,55.48581943,Assessment
322,76.76122807,Noise
323,63.98091977,Normal
324,65.375,Normal
325,64.69717573,Normal
326,65.19804124,Normal
327,64.72195876,Normal
328,65.83690722,Normal
329,64.73319588,Normal
330,65.11310976,Normal
331,64.74867886,Normal
332,66.13932927,Normal
333,65.36554878,Normal
334,66.59197154,Normal
335,65.19684959,Normal
336,66.19628514,Normal
337,65.96534553,Normal
338,66.18099593,Normal
