Breath_num,Dy_comp,Label
1,76.63275613,Normal
2,76.97656477,Normal
3,79.68338235,Normal
4,77.89661765,Normal
5,78.24606825,Normal
6,77.66852941,Normal
7,77.05779412,Normal
8,76.44018759,Normal
9,79.23735294,Normal
10,80.0851632,Normal
11,79.0134273,Normal
12,79.88163418,Normal
13,78.93470765,Normal
14,80.00922039,Normal
15,80.42972769,Normal
16,79.59655172,Normal
17,80.34332834,Normal
18,79.33875562,Normal
19,80.5529985,Normal
20,80.11964018,Normal
21,80.86240545,Normal
22,80.10187406,Normal
23,79.9637931,Normal
24,80.76051437,Normal
25,82.47775229,Normal
26,80.31431784,Normal
27,80.68403933,Normal
28,78.47781899,Normal
29,79.86238872,Normal
30,79.45103858,Normal
31,80.59482759,Normal
32,81.0290469,Normal
33,80.75509745,Normal
34,79.36581709,Normal
35,80.06469265,Normal
36,78.19867647,Normal
37,79.35326409,Normal
38,77.78391557,Normal
39,77.69163028,Normal
40,81.28160237,Normal
41,79.44088235,Normal
42,79.73316024,Normal
43,80.76836582,Normal
44,80.57428786,Normal
45,80.82102874,Normal
46,78.84497751,Normal
47,80.55942136,Normal
48,77.34228487,Normal
49,81.09154412,Normal
50,79.87166172,Normal
51,80.74025487,Normal
52,80.79114977,Normal
53,79.3444362,Normal
54,77.22712843,Normal
55,80.99917541,Normal
56,80.20990923,Normal
57,80.14370315,Normal
58,79.74146884,Normal
59,79.75832084,Normal
60,79.40919881,Normal
61,79.68405045,Normal
62,79.24354599,Normal
63,79.45385757,Normal
64,78.90363501,Normal
65,79.44013353,Normal
66,78.80341246,Normal
67,79.46097923,Normal
68,80.18710645,Normal
69,79.85224888,Normal
70,79.79415292,Normal
71,80.5795764,Normal
72,80.79591528,Normal
73,80.18065967,Normal
74,78.9291543,Normal
75,80.31071964,Normal
76,78.66609792,Normal
77,78.81928783,Normal
78,78.28735294,Normal
79,79.69094955,Normal
80,80.07541229,Normal
81,79.62878561,Normal
82,79.23590504,Normal
83,80.24407796,Normal
84,79.58695652,Normal
85,80.20749625,Normal
86,80.38782148,Normal
87,81.45748865,Normal
88,81.2919062,Normal
89,81.63260212,Normal
90,80.74856278,Normal
91,80.57278861,Normal
92,80.74425113,Normal
93,80.81747352,Normal
94,80.26762481,Normal
95,80.46709531,Normal
96,80.27683658,Normal
97,80.31739788,Normal
98,79.84227886,Normal
99,79.64752624,Normal
100,80.90885023,Normal
101,80.95128593,Normal
102,81.64503058,Normal
103,81.58149847,Normal
104,81.04388379,Normal
105,80.33403933,Normal
106,79.02262611,Normal
107,78.85989505,Normal
108,78.52095588,Normal
109,79.23686944,Normal
110,77.88772059,Normal
111,78.54970588,Normal
112,78.10992647,Normal
113,78.39845588,Normal
114,79.09777448,Normal
115,79.08026706,Normal
116,78.28595588,Normal
117,78.04058824,Normal
118,78.16352941,Normal
119,78.54992647,Normal
120,80.06986507,Normal
121,79.6,Normal
122,80.84114977,Normal
123,80.17291982,Normal
124,80.3214826,Normal
125,80.72322239,Normal
126,81.46704893,Normal
127,80.33298033,Normal
128,79.90060514,Normal
129,80.83857791,Normal
130,80.11452345,Normal
131,79.16179525,Normal
132,82.14021407,Normal
133,81.55925076,Normal
134,82.43078704,Normal
135,83.1975039,Normal
136,82.17091049,Normal
137,81.97816358,Normal
138,82.02816358,Normal
139,81.9158179,Normal
140,81.87721713,Normal
141,81.87652905,Normal
142,81.91527778,Normal
143,81.80030581,Normal
144,81.89899691,Normal
145,82.49992284,Normal
146,81.91628086,Normal
147,81.05527523,Normal
148,81.27446483,Normal
149,81.32438838,Normal
