Breath_num,Dy_comp,Label
1,131.4012702,Normal
2,130.8878753,Normal
3,131.8962441,Normal
4,132.7396714,Normal
5,131.9978873,Normal
6,133.2998826,Normal
7,132.9367371,Normal
8,133.7476526,Normal
9,134.3991784,Normal
10,132.7870892,Normal
11,133.8799296,Normal
12,134.2187793,Normal
13,134.1257042,Normal
14,134.003169,Normal
15,133.7388498,Normal
16,133.040493,Normal
17,133.5975352,Normal
18,134.8517606,Normal
19,133.2771127,Normal
20,134.5183099,Normal
21,133.7207746,Normal
22,132.7843897,Normal
23,132.9431871,Normal
24,130.4711316,Normal
25,130.7779043,Normal
26,132.532448,Normal
27,131.82194,Normal
28,131.4883372,Normal
29,131.8534642,Normal
30,129.3002278,Normal
31,129.9529613,Normal
32,128.584738,Normal
33,129.9340547,Normal
34,128.9322323,Normal
35,130.1534169,Normal
36,129.1615034,Normal
37,127.9426009,Normal
38,128.9691344,Normal
39,130.1853075,Normal
40,129.4783599,Normal
41,129.9427107,Normal
42,128.31082,Normal
43,130.5874715,Normal
44,128.9310934,Normal
45,128.4103139,Normal
46,126.2682735,Normal
47,128.3039238,Normal
48,128.8433941,Normal
49,128.2024664,Normal
50,126.5809417,Normal
51,128.373991,Normal
52,127.021861,Normal
53,128.12287,Normal
54,126.7669283,Normal
55,127.8716368,Normal
56,127.4121076,Normal
57,128.2818386,Normal
58,128.1357623,Normal
59,128.1172646,Normal
60,127.8433857,Normal
61,128.3251121,Normal
62,125.989823,Normal
63,50.3596519,Bronch
64,42.67018272,Bronch
65,56.43464696,Bronch
66,60.16247525,Bronch
67,52.52893916,Bronch
68,47.80181818,Bronch
69,69.42317487,Bronch
70,66.53505942,Bronch
71,74.21852487,Bronch
72,66.05251678,Bronch
73,73.18561404,Bronch
74,80.08105691,Bronch
75,78.65947452,Bronch
76,74.43837398,Bronch
77,70.79039497,Bronch
78,63.33281853,Bronch
79,61.4220339,Bronch
80,62.38972081,Bronch
81,131.4261501,Bronch
82,131.1431925,Bronch
83,110.9566975,Bronch
84,54.53135593,Bronch
85,43.24753363,Bronch
86,36.61070615,Bronch
87,41.13544601,Bronch
88,39.81053812,Bronch
89,33.43286802,Bronch
90,67.77134021,Bronch
91,53.25577299,Bronch
92,72.10792683,Bronch
93,81.33031561,Bronch
94,77.88412281,Bronch
95,78.40303309,Bronch
96,82.42419962,Bronch
97,63.18298611,Bronch
98,65.90996276,Bronch
99,61.63400735,Bronch
100,71.05028626,Bronch
101,54.19268041,Bronch
102,65.4393401,Bronch
103,69.08368726,Bronch
104,70.78838028,Bronch
105,76.76056751,Bronch
106,84.00711382,Bronch
107,42.89712871,Bronch
108,44.27676991,Bronch
109,56.29480088,Bronch
110,48.08233256,Bronch
111,58.04495305,Bronch
112,65.75017953,Bronch
113,76.54982047,Bronch
114,52.41961382,Bronch
115,124.9708333,Bronch
116,136.5379265,Bronch
117,45.16586294,Bronch
118,70.67710843,Bronch
119,40.36928251,Bronch
120,15.49619423,Bronch
121,41.64238506,Bronch
122,67.50979284,Bronch
123,39.13763636,Bronch
124,38.29947507,Bronch
125,-28.21570946,Bronch
126,41.775,Bronch
127,42.26867816,Bronch
128,56.27481572,Bronch
129,51.93910448,Bronch
130,53.9995614,Bronch
131,46.97414698,Bronch
132,77.40969072,Bronch
133,80.67108051,Bronch
134,74.20564159,Bronch
135,68.97123984,Bronch
136,60.91856492,Bronch
137,45.75551643,Bronch
138,22.79983108,Bronch
139,39.29677003,Bronch
140,49.52906977,Bronch
141,38.87650919,Bronch
142,1.604776119,Bronch
143,52.60344828,Bronch
144,62.78621076,Bronch
145,61.53462415,Bronch
146,44.57423823,Bronch
147,38.5688862,Bronch
148,21.16666667,Bronch
149,15.66107595,Bronch
150,83.35711382,Bronch
151,51.05404762,Bronch
152,33.79649123,Bronch
153,20.74099723,Bronch
154,4.841666667,Bronch
155,-242.7806667,Bronch
156,139.8592213,Bronch
157,158.3,Normal
158,160.077193,Normal
159,162.0326149,Normal
160,160.8892241,Normal
161,163.0586207,Normal
162,162.5360632,Normal
163,164.5454023,Normal
164,162.2359195,Normal
165,151.4388172,Recruitment
166,141.8336192,Recruitment
167,138.1270714,Recruitment
168,134.0530473,Recruitment
169,124.6407963,Recruitment
170,126.1807317,Recruitment
171,126.931589,Recruitment
172,126.2073308,Recruitment
173,126.3837535,Recruitment
174,127.6667237,InPause
175,140.5567173,Recruitment
176,128.9692173,InPause
177,141.2650117,Recruitment
178,158.9155172,Recruitment
179,172.5616628,Recruitment
180,178.9670149,Recruitment
181,177.5193009,Normal
182,176.5933131,Normal
183,174.5281155,Normal
184,175.1004559,Normal
185,174.8580547,Normal
186,174.5427052,Normal
187,175.1171733,Normal
188,174.1772036,Normal
189,175.1179331,Normal
190,173.2547112,Normal
191,175.0261398,Normal
192,172.7463526,Normal
193,174.4594225,Normal
194,173.3027356,Normal
195,174.6693009,Normal
196,172.6962006,Normal
197,171.7095522,Normal
198,172.7452888,Normal
199,172.3440299,Normal
200,173.5139818,Normal
201,174.4075988,Normal
202,172.9693009,Normal
203,174.7975684,Normal
204,171.8136778,Normal
205,172.0701493,Normal
206,172.0319149,Normal
207,171.3486567,Normal
208,172.6042553,Normal
209,174.1272036,Normal
210,172.3442249,Normal
211,174.6978723,Normal
212,172.5022796,Normal
213,174.7840426,Normal
214,172.4667173,Normal
215,174.9101824,Normal
216,173.4101824,Normal
217,172.9775076,Normal
218,172.2729483,Normal
219,171.5959701,Normal
220,172.0349544,Normal
221,171.4056716,Normal
222,171.9595745,Normal
223,171.7858209,Normal
224,172.7884498,Normal
225,174.6039514,Normal
226,172.5278116,Normal
227,170.6826866,Normal
228,116.947309,Assessment
229,116.7270671,Assessment
230,117.6341743,Assessment
231,111.390469,Assessment
232,111.5374813,Assessment
233,111.0798351,Assessment
234,110.8291604,Assessment
235,112.3775223,Assessment
236,110.9827893,Assessment
237,112.4901335,Assessment
238,113.2795252,Assessment
239,111.7931751,Assessment
240,112.6907353,Assessment
241,113.4073529,Assessment
242,112.2106618,Assessment
243,113.7530147,Assessment
244,113.6632353,Assessment
245,114.0895588,Assessment
246,113.31,Assessment
247,113.9688971,Assessment
248,113.9588235,Assessment
